bnumber,Chemostat u=0.11,Chemostat u=0.12,Chemostat u=0.20,Chemostat u=0.21 (1),Chemostat u=0.21,Chemostat u=0.22,Galactose ,Chemostat u=0.26,Acetate,Chemostat u=0.31 (1),Chemostat u=0.31,Chemostat u=0.35,Chemostat u=0.36,Pyruvate,Chemostat u=0.4,Chemostat u=0.41,Fumarate,Succinate,Glucosamine,Chemostat u=0.46,Glycerol,Mannose,Chemostat u=0.49,Chemostat u=0.5,Chemostat u=0.51,Xylose,Glucose + salts,Glucose,pH6 glucose,Fructose,42C glucose
b0186,,22.105263157894736,16.346153846153847,,,,7.239819004524887,,8.695652173913045,,,11.666666666666668,,5.6,,,8.661417322834646,6.201550387596899,9.16030534351145,,5.303030303030303,5.303030303030303,,8.921933085501859,,3.5842293906810037,2.867383512544803,4.225352112676057,6.143344709897611,3.3783783783783785,2.0134228187919465
b0187,318.0,134.73684210526315,153.84615384615384,,233.0,,285.97285067873304,,122.60869565217392,,224.0,112.5,,75.2,210.0,,88.97637795275591,137.984496124031,117.55725190839694,,100.0,162.12121212121212,234.0,95.16728624535317,,147.67025089605735,235.12544802867384,95.77464788732395,224.57337883959042,181.0810810810811,61.07382550335571
b0188,,5.2631578947368425,6.730769230769231,,,,2.7149321266968327,,3.4782608695652177,,,5.833333333333334,,4.8,,,3.937007874015748,3.875968992248062,0.0,,4.545454545454545,5.303030303030303,,5.204460966542751,,5.017921146953405,2.867383512544803,0.7042253521126761,4.09556313993174,6.081081081081082,7.38255033557047
b0189,747.0,271.57894736842104,332.6923076923077,,736.0,,394.57013574660635,,377.3913043478261,,788.0,333.33333333333337,,497.6,744.0,,406.2992125984252,378.29457364341084,624.4274809160305,,526.5151515151515,388.6363636363636,822.0,345.724907063197,,536.9175627240144,882.4372759856631,519.7183098591549,1126.2798634812286,487.83783783783787,963.7583892617449
b0190,,0.0,0.9615384615384615,,,,0.9049773755656109,,0.8695652173913044,,,0.8333333333333334,,1.6,,,1.574803149606299,0.0,0.7633587786259541,,1.5151515151515151,1.5151515151515151,,0.7434944237918216,,0.7168458781362007,2.150537634408602,1.4084507042253522,0.68259385665529,1.3513513513513513,0.6711409395973155
b0192,,54.73684210526316,42.30769230769231,,,,18.099547511312217,,9.56521739130435,,,27.5,,6.4,,,9.448818897637794,10.852713178294573,16.030534351145036,,7.575757575757575,9.848484848484848,,37.9182156133829,20.0803247722,8.602150537634408,53.04659498207885,4.929577464788733,14.334470989761092,8.108108108108109,9.395973154362416
b0194,2298.0,2046.3157894736844,2080.7692307692305,1903.1225827034,2586.0,1874.7659593621,2461.5384615384614,1944.3119443683,1971.304347826087,2009.6188193873002,2752.0,2315.8333333333335,2016.9529435257998,2567.2,2787.0,2015.2965032293,2607.086614173228,2979.84496124031,2347.328244274809,2169.1785387623,2817.4242424242425,2922.7272727272725,2985.0,2811.895910780669,2108.0434667302998,3167.0250896057346,1853.763440860215,3043.661971830986,2924.2320819112624,3266.891891891892,2717.44966442953
b0195,,34.73684210526316,39.42307692307692,,,,57.01357466063349,,45.21739130434783,,,41.66666666666667,,44.0,,,48.818897637795274,62.01550387596899,41.221374045801525,,46.96969696969697,41.666666666666664,,43.12267657992565,,78.13620071684588,71.68458781362007,45.774647887323944,62.1160409556314,57.432432432432435,70.46979865771812
b0196,,502.10526315789474,511.53846153846155,251.5099192097,,228.2683926786,440.7239819004525,,409.5652173913044,,,504.1666666666667,239.19410454830003,601.6,,215.61065396310002,429.1338582677165,441.86046511627904,518.3206106870228,197.4139526838,456.8181818181818,479.5454545454545,,486.24535315985133,196.5258945221,569.1756272401434,843.7275985663082,548.5915492957747,751.5358361774744,441.2162162162162,1279.8657718120805
b0197,9284.0,15147.368421052632,13429.807692307691,28736.927750202598,10534.0,29615.9412262791,13875.113122171946,28834.1626473763,10695.652173913044,28361.331015928397,10924.0,13200.833333333334,28224.3508983649,14754.4,11048.0,29014.6634224638,13340.944881889764,13947.286821705426,16442.748091603054,28789.3214721158,16967.42424242424,13743.939393939394,8783.0,12665.42750929368,28597.424097042596,16772.759856630822,18420.071684587812,21045.070422535213,17799.317406143342,14214.864864864865,9723.489932885906
b0198,,523.1578947368421,391.3461538461538,,,,130.31674208144796,,198.2608695652174,,,369.1666666666667,,380.0,,,237.00787401574803,205.42635658914728,263.3587786259542,,274.24242424242425,243.93939393939394,,397.7695167286245,,389.9641577060932,311.1111111111111,423.94366197183103,326.27986348122863,310.81081081081084,277.18120805369125
b0199,304.0,947.3684210526317,871.1538461538461,328.5201919305,327.0,327.3078188892,725.7918552036199,348.83355727559996,479.13043478260875,334.3863624874,427.0,730.0,372.4773488821,836.8,452.0,388.6929383033,680.3149606299213,593.798449612403,738.9312977099237,448.6720799216,821.9696969696969,665.9090909090909,490.0,982.8996282527881,485.9851904276,770.6093189964157,585.663082437276,767.6056338028169,722.8668941979522,909.4594594594595,761.0738255033557
b0200,,180.0,203.84615384615384,181.17112314099998,,167.463969037,223.52941176470588,,237.3913043478261,176.88187586419997,,206.66666666666669,159.25822832149998,200.0,,166.7736631334,177.95275590551182,169.7674418604651,222.13740458015266,150.93271147459998,210.6060606060606,168.1818181818182,,208.92193308550188,149.48243891020002,255.91397849462365,382.078853046595,222.53521126760563,319.4539249146757,214.86486486486487,181.20805369127518
b0207,428.0,63.15789473684211,53.84615384615385,111.02994237370001,587.0,,54.29864253393665,318.2523923223,66.08695652173914,289.2344283634,385.0,62.5,214.18794475779998,59.2,175.0,161.3681744054,64.56692913385827,61.240310077519375,90.07633587786259,120.75426943389999,99.24242424242424,68.18181818181817,131.0,63.940520446096656,110.8909329902,95.3405017921147,153.40501792114696,64.08450704225352,92.15017064846415,69.5945945945946,102.01342281879195
b0208,39.0,9.473684210526317,7.692307692307692,,31.0,,6.334841628959276,,8.695652173913045,,25.0,7.5,,6.4,19.0,,5.511811023622047,6.201550387596899,6.106870229007633,,4.545454545454545,4.545454545454545,20.0,7.434944237918216,,5.017921146953405,5.017921146953405,5.633802816901409,6.8259385665529,5.405405405405405,8.053691275167786
b0212,648.0,344.2105263157895,289.4230769230769,219.7502112316,569.0,233.93772674240003,221.71945701357467,177.5298228893,312.1739130434783,158.5357409271,381.0,275.83333333333337,151.0922876735,189.6,375.0,106.57107931610001,217.32283464566927,222.48062015503876,187.02290076335876,100.62595910430001,208.33333333333331,294.6969696969697,263.0,182.89962825278812,,147.67025089605735,179.21146953405017,198.59154929577466,149.48805460750853,139.86486486486487,85.23489932885906
b0214,,4.2105263157894735,6.730769230769231,,,,7.239819004524887,,6.9565217391304355,,,5.0,,11.2,,,7.086614173228346,7.751937984496124,10.687022900763358,,9.09090909090909,9.09090909090909,,7.434944237918216,,13.620071684587813,22.22222222222222,16.901408450704228,16.38225255972696,8.108108108108109,12.080536912751677
b0215,,5.2631578947368425,7.692307692307692,,,,7.239819004524887,,11.304347826086957,,,6.666666666666667,,11.2,,,16.53543307086614,10.077519379844961,17.557251908396946,,9.848484848484848,11.363636363636363,,6.691449814126394,,10.75268817204301,10.03584229390681,10.563380281690142,5.46075085324232,10.135135135135135,18.79194630872483
b0219,,54.73684210526316,35.57692307692307,,,,42.53393665158371,,99.1304347826087,,,67.5,,45.6,,,55.118110236220474,47.286821705426355,63.358778625954194,,65.9090909090909,,,41.63568773234201,,,72.40143369175627,154.22535211267606,122.8668941979522,,40.939597315436245
b0220,1619.0,1433.6842105263158,1343.2692307692307,1033.6827542177,1646.0,997.0890358705001,1085.0678733031675,965.9641866927001,1206.9565217391305,887.8602839941001,1453.0,1252.5,706.0816337419001,1066.4,1048.0,582.9074705792,1155.1181102362204,810.8527131782946,1081.679389312977,537.7902604383,813.6363636363636,879.5454545454545,1201.0,1018.5873605947955,635.8086849985,1903.942652329749,2495.3405017921145,1200.0,2092.8327645051195,628.3783783783783,2202.013422818792
b0221,279.0,365.2631578947369,426.9230769230769,333.3893454126,296.0,254.63183771259997,100.4524886877828,138.6160552686,270.4347826086957,291.81000250939996,214.0,440.83333333333337,198.20070860650003,322.4,129.0,203.13893274630001,147.24409448818898,109.30232558139535,166.41221374045801,123.518051481,89.39393939393939,218.93939393939394,56.0,309.29368029739777,117.4879251549,86.02150537634408,101.7921146953405,60.563380281690144,34.81228668941979,133.1081081081081,98.65771812080537
b0222,2741.0,3152.631578947369,3716.346153846154,3707.0004021879,2734.0,3782.3153591921996,2891.402714932127,3779.0613484528003,2833.04347826087,3330.1530752238,2214.0,3431.666666666667,3161.4721027540995,3720.0,1930.0,2749.9692226402003,3272.4409448818897,2954.263565891473,3014.503816793893,2577.5745757382,3003.030303030303,3370.4545454545455,1662.0,3205.2044609665427,2232.9905068083,2797.8494623655915,2829.390681003584,2373.2394366197186,2478.498293515358,2544.5945945945946,2412.0805369127515
b0223,,55.78947368421053,45.19230769230769,,,,61.53846153846154,,46.95652173913044,,,45.833333333333336,,40.8,,,37.79527559055118,34.883720930232556,52.671755725190835,,42.42424242424242,45.45454545454545,,43.12267657992565,,62.365591397849464,58.78136200716846,41.54929577464789,73.03754266211604,41.891891891891895,65.77181208053692
b0224,,6.315789473684211,18.26923076923077,,,,27.149321266968325,,19.1304347826087,,,21.666666666666668,,38.4,,,25.196850393700785,37.2093023255814,31.297709923664122,,38.63636363636363,49.24242424242424,,28.996282527881043,,65.94982078853046,19.35483870967742,56.33802816901409,15.017064846416382,53.37837837837838,45.63758389261745
b0226,,102.10526315789474,108.65384615384615,,,,130.31674208144796,,170.43478260869566,,,113.33333333333334,,112.0,,,122.04724409448819,98.44961240310077,132.82442748091603,,104.54545454545455,118.18181818181817,,114.49814126394052,,128.31541218637992,135.48387096774192,183.09859154929578,124.91467576791808,119.5945945945946,74.49664429530202
b0232,,3.1578947368421053,5.769230769230769,,,,2.7149321266968327,,6.9565217391304355,,,2.5,,6.4,,,13.385826771653543,5.426356589147287,9.16030534351145,,4.545454545454545,,,5.947955390334573,,,2.867383512544803,12.67605633802817,0.0,,0.6711409395973155
b0237,2374.0,1733.6842105263158,1973.076923076923,2595.8972490786,2619.0,2517.5448761547,2178.280542986425,2452.982674242,2466.9565217391305,2452.5727517221,2614.0,2027.5,2328.9912831033,2050.4,2198.0,2189.3984054853,2207.8740157480315,2286.8217054263564,2029.7709923664122,2034.2952666861,2177.272727272727,2289.3939393939395,2025.0,2009.6654275092937,1901.5197610232,2926.8817204301076,2662.3655913978496,1695.7746478873241,2950.1706484641636,2379.7297297297296,2434.8993288590605
b0238,1177.0,1540.0,1745.1923076923076,1025.0774384659,1704.0,1067.8578139979,1520.3619909502263,1129.7166518431,2201.739130434783,1155.2742502147,1140.0,2258.3333333333335,1284.7651953358,2708.8,1752.0,1266.9857091311999,2545.6692913385828,2310.8527131782944,2167.93893129771,1328.9804752677999,2698.4848484848485,1771.969696969697,1112.0,2353.1598513011154,1389.9562589378,2802.8673835125446,3605.0179211469535,2382.3943661971834,2462.7986348122868,2009.4594594594596,2231.5436241610737
b0239,127.0,121.05263157894737,133.65384615384616,236.2051392365,101.0,206.3411759793,148.4162895927602,280.7551552275,143.47826086956522,205.7805510059,95.0,115.83333333333334,233.6254826316,146.4,87.0,163.7737451669,122.83464566929133,99.22480620155038,151.9083969465649,169.2630759921,140.9090909090909,130.30303030303028,84.0,126.39405204460967,143.3568343948,159.13978494623655,148.38709677419354,174.64788732394368,190.44368600682594,131.0810810810811,222.81879194630872
b0240,613.0,548.421052631579,742.3076923076923,2271.0575534157997,916.0,2346.1971514936,861.5384615384615,2705.7499448042,543.4782608695652,2680.9847232960997,1390.0,909.1666666666667,3328.0973144421996,1031.2,1276.0,3067.9698712276,1003.1496062992126,1042.6356589147288,1142.7480916030534,3045.1559362978005,996.9696969696969,1090.151515151515,1501.0,1049.814126394052,3144.8771698902,1357.7060931899641,1828.673835125448,1380.281690140845,1006.1433447098975,1045.2702702702702,1124.8322147651006
b0242,373.0,435.7894736842105,449.03846153846155,487.9063474024,414.0,501.4493954819,349.3212669683258,457.2772477798,378.26086956521743,475.7947151903,380.0,470.83333333333337,441.1216097458,479.2,333.0,459.0958709525,375.59055118110234,389.92248062015506,370.2290076335878,447.6743936217,417.4242424242424,464.3939393939394,326.0,466.1710037174721,445.9605048543,507.5268817204301,268.81720430107526,478.87323943661977,391.8088737201365,476.35135135135135,536.9127516778524
b0243,746.0,796.8421052631579,774.0384615384615,746.651610704,829.0,740.3417487871001,833.4841628959276,735.8941511691,596.5217391304349,672.8930108677,642.0,713.3333333333334,612.7020349754,638.4,518.0,589.2311214002,584.251968503937,635.6589147286821,600.0,555.1360333871,719.6969696969696,602.2727272727273,431.0,692.1933085501859,537.0492122555,742.652329749104,646.594982078853,664.7887323943662,760.4095563139931,720.9459459459459,883.2214765100671
b0256,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0259,,24.210526315789476,43.26923076923077,,,,17.194570135746606,,24.347826086956523,,,48.333333333333336,62.877698406,41.6,,,56.69291338582677,44.18604651162791,54.19847328244275,54.548185671599995,29.545454545454543,,,40.89219330855018,,,40.14336917562724,39.43661971830986,24.573378839590443,,31.543624161073826
b0261,80.0,80.0,64.42307692307692,,77.0,,88.68778280542986,,75.65217391304348,,57.0,50.0,,66.4,,,60.62992125984252,48.06201550387597,64.12213740458014,,67.42424242424242,70.45454545454545,44.0,50.55762081784387,,65.94982078853046,103.2258064516129,106.3380281690141,94.19795221843003,72.29729729729729,132.88590604026845
b0268,,65.26315789473685,107.6923076923077,,,,96.83257918552036,,84.34782608695653,,,129.16666666666669,,64.0,,,99.21259842519684,72.09302325581395,58.77862595419847,,100.0,160.6060606060606,,101.11524163568774,,37.992831541218635,16.487455197132615,29.577464788732396,13.6518771331058,54.72972972972973,16.778523489932887
b0271,,26.315789473684212,31.73076923076923,,,,12.669683257918551,,10.434782608695652,,,20.833333333333336,,20.8,,,22.04724409448819,13.953488372093023,23.66412213740458,,18.939393939393938,13.636363636363635,,20.074349442379184,,216.48745519713262,10.75268817204301,17.605633802816904,9.556313993174061,14.18918918918919,20.13422818791946
b0272,,2.1052631578947367,0.9615384615384615,,,,16.289592760180994,,11.304347826086957,,,20.833333333333336,,8.8,,,9.448818897637794,13.953488372093023,17.557251908396946,,23.484848484848484,,,5.947955390334573,,,8.602150537634408,26.056338028169016,15.699658703071671,,17.449664429530202
b0273,,82.10526315789474,66.34615384615384,46.3620563289,,,21.71945701357466,60.4842684542,34.78260869565218,108.30869862680001,,35.0,73.28065975060001,25.6,,123.1522654616,55.118110236220474,27.906976744186046,33.587786259541986,95.2385291095,39.39393939393939,26.515151515151516,,72.11895910780669,150.9752921959,32.25806451612903,46.59498207885304,104.92957746478874,17.74744027303754,36.486486486486484,10.06711409395973
b0281,,4.2105263157894735,3.846153846153846,,,,0.0,,0.0,,,4.166666666666667,,0.8,,,0.7874015748031495,0.0,1.5267175572519083,,1.5151515151515151,0.0,,3.717472118959108,,0.0,0.0,0.0,0.0,0.0,0.0
b0287,,585.2631578947369,707.6923076923076,141.02484550100002,,149.2427525761,236.19909502262445,185.6633754434,255.6521739130435,,,756.6666666666667,193.2454780202,223.2,,224.6780516282,303.93700787401576,254.26356589147287,770.9923664122138,296.2980754985,289.3939393939394,211.36363636363635,,972.4907063197027,354.8731140093,430.8243727598566,1039.426523297491,458.4507042253521,1406.1433447098975,244.5945945945946,252.3489932885906
b0296,,1.0526315789473684,6.730769230769231,,,,0.9049773755656109,,0.8695652173913044,,,14.166666666666668,,1.6,,,2.3622047244094486,0.7751937984496123,0.0,,0.7575757575757576,,,1.4869888475836432,,,1.4336917562724014,2.1126760563380285,0.68259385665529,,0.6711409395973155
b0304,,57.89473684210527,49.03846153846154,,,,50.678733031674206,,18.260869565217394,,,30.0,,11.2,,,15.748031496062993,20.155038759689923,59.541984732824424,,13.636363636363635,18.18181818181818,,17.100371747211895,,19.35483870967742,56.630824372759854,12.67605633802817,105.80204778156995,14.18918918918919,16.778523489932887
b0306,,0.0,0.0,,,,0.0,,0.0,,,0.8333333333333334,,6.4,,,0.7874015748031495,0.0,0.7633587786259541,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
b0308,,0.0,0.9615384615384615,,,,0.0,,1.7391304347826089,,,2.5,,7.2,,,1.574803149606299,0.7751937984496123,0.7633587786259541,,0.7575757575757576,0.0,,0.0,,0.0,0.7168458781362007,1.4084507042253522,0.0,0.0,0.0
b0312,,21.05263157894737,38.46153846153846,,,,40.723981900452486,,54.78260869565218,,,39.16666666666667,,32.0,,,43.30708661417323,39.53488372093023,33.587786259541986,,47.72727272727273,53.78787878787878,,45.353159851301115,,47.31182795698925,73.83512544802868,59.85915492957747,39.59044368600682,61.486486486486484,66.44295302013423
b0321,,1.0526315789473684,0.0,,,,0.0,,0.0,,,0.8333333333333334,,0.8,,,5.511811023622047,0.7751937984496123,0.7633587786259541,,1.5151515151515151,,,0.7434944237918216,,,0.0,0.7042253521126761,0.68259385665529,,1.342281879194631
b0324,,7.36842105263158,7.692307692307692,,,,12.669683257918551,,6.9565217391304355,,,8.333333333333334,,6.4,,,3.937007874015748,7.751937984496124,3.8167938931297707,,6.8181818181818175,9.848484848484848,,5.204460966542751,,8.602150537634408,10.75268817204301,1.4084507042253522,10.238907849829351,6.081081081081082,10.06711409395973
b0325,7219.0,3606.315789473684,2896.153846153846,3122.4618828169,4104.0,3075.2323128109997,2371.0407239819006,2340.4556658216,2421.739130434783,2035.8104196702,2594.0,2149.166666666667,1582.9973812358999,999.2,1748.0,1537.3986515799,1756.6929133858268,1323.2558139534883,1540.4580152671756,1185.7699143748,1335.6060606060605,1284.8484848484848,1312.0,1298.1412639405205,975.4028372248,1083.1541218637992,2468.8172043010754,1038.0281690140846,2613.6518771331057,833.1081081081081,1600.6711409395973
b0329,20607.0,15214.736842105263,11704.807692307691,934.9317933003999,9147.0,562.7522200154,13565.610859728507,560.7335519338,5958.260869565218,236.5017628279,10176.0,8166.666666666667,297.8699548658,3292.0,8422.0,233.5093680686,7454.330708661417,4924.031007751938,8858.015267175571,134.47773405959998,5425.0,5731.060606060606,2329.0,4200.0,125.14360890409999,1574.910394265233,7051.612903225807,2837.323943661972,6858.703071672355,2532.4324324324325,2487.248322147651
b0331,561.0,516.8421052631579,727.8846153846154,490.55847828080005,,479.02995086769994,771.9457013574661,429.52893297339995,21.73913043478261,1690.6128548569,,789.1666666666667,,16.8,,,383.46456692913387,86.04651162790698,223.66412213740458,,8.333333333333332,63.63636363636363,,17.100371747211895,,42.29390681003584,43.727598566308245,16.19718309859155,36.86006825938566,27.027027027027028,56.375838926174495
b0333,411.0,836.8421052631579,1050.0,1144.6940134764,,825.3348682252,945.7013574660633,567.558958376,135.6521739130435,1413.9540781867001,,820.8333333333334,,158.4,,,512.5984251968504,213.1782945736434,316.793893129771,91.88485220209999,228.03030303030303,250.0,,185.13011152416357,,322.5806451612903,388.5304659498208,330.98591549295776,225.93856655290102,253.3783783783784,475.83892617449663
b0334,772.0,1608.421052631579,2103.846153846154,1009.3343833706,,1305.1906448294,802.7149321266968,833.4019232917,104.34782608695653,679.0576908734,,1577.5,,72.8,,,464.56692913385825,132.5581395348837,183.206106870229,,53.78787878787878,112.12121212121211,,67.65799256505576,,102.5089605734767,73.83512544802868,65.49295774647888,73.03754266211604,98.64864864864865,85.90604026845638
b0336,,41.05263157894737,59.61538461538461,,,,80.54298642533936,,50.434782608695656,,,119.16666666666667,,127.2,,,149.60629921259843,272.86821705426354,145.80152671755724,,135.6060606060606,112.87878787878788,,220.07434944237917,34.995496153299996,144.08602150537635,113.97849462365592,148.59154929577466,84.64163822525597,232.43243243243245,133.55704697986576
b0337,648.0,888.421052631579,1055.7692307692307,582.6198934698,1077.0,570.9335805653,1341.1764705882354,778.248215857,1236.521739130435,907.0872177114,1580.0,1365.0,1086.3989984052,1766.4,2114.0,1197.7913295783,2321.259842519685,2806.9767441860463,1745.0381679389313,1338.6945431135,2212.878787878788,1540.9090909090908,1667.0,2089.9628252788107,1331.8904306828,1557.7060931899641,1309.6774193548388,2158.450704225352,1400.682593856655,2002.027027027027,1374.496644295302
b0345,,3.1578947368421053,6.730769230769231,,,,8.144796380090497,,7.82608695652174,,,20.0,,10.4,,,22.04724409448819,10.852713178294573,13.740458015267174,,7.575757575757575,,,7.434944237918216,,,14.336917562724015,16.19718309859155,8.87372013651877,,4.026845637583893
b0346,48.0,95.78947368421053,84.61538461538461,126.08427270760001,63.0,234.2548818151,66.0633484162896,,76.5217391304348,,37.0,90.83333333333334,,47.2,16.0,43.795434263599994,72.44094488188976,75.96899224806201,38.167938931297705,,18.939393939393938,93.93939393939394,9.0,52.04460966542751,,21.50537634408602,15.770609318996415,7.746478873239437,12.286689419795222,31.08108108108108,8.724832214765101
b0350,,14.73684210526316,1.923076923076923,,,,4.524886877828054,,2.608695652173913,,,273.33333333333337,,3.2,,,19.68503937007874,3.875968992248062,7.633587786259541,,1.5151515151515151,,,3.717472118959108,,,0.7168458781362007,4.929577464788733,0.68259385665529,,4.026845637583893
b0351,,86.31578947368422,85.57692307692308,,,,51.58371040723982,,66.95652173913044,,,157.5,,65.6,,,84.25196850393701,105.42635658914729,103.81679389312977,,72.72727272727272,,,120.4460966542751,,,151.25448028673836,180.2816901408451,137.2013651877133,,126.84563758389262
b0352,,4.2105263157894735,5.769230769230769,,,,7.239819004524887,,8.695652173913045,,,7.5,,4.0,,,7.874015748031496,8.527131782945736,3.8167938931297707,,6.8181818181818175,11.363636363636363,,4.4609665427509295,,9.31899641577061,4.301075268817204,9.15492957746479,3.41296928327645,10.135135135135135,5.369127516778524
b0354,229.0,26.315789473684212,27.884615384615383,213.8715725855,222.0,,35.294117647058826,,47.82608695652174,303.20499847680003,226.0,28.333333333333336,,33.6,242.0,184.2299451921,54.33070866141732,56.58914728682171,70.22900763358778,,39.39393939393939,42.42424242424242,234.0,41.63568773234201,170.320249456,31.54121863799283,30.10752688172043,61.971830985915496,81.22866894197952,56.08108108108108,48.993288590604024
b0355,,12.631578947368421,6.730769230769231,,,,16.289592760180994,,34.78260869565218,,,8.333333333333334,,8.0,,,20.47244094488189,24.806201550387595,33.587786259541986,,33.33333333333333,,,12.639405204460967,,,40.14336917562724,36.61971830985916,36.86006825938566,,40.26845637583892
b0356,672.0,367.3684210526316,355.7692307692308,312.3552347697,684.0,318.610360226,386.42533936651586,286.39544225049997,465.21739130434787,295.83749680259996,539.0,339.1666666666667,270.8510981659,424.0,465.0,260.971345638,475.59055118110234,363.5658914728682,346.5648854961832,251.5086668321,509.09090909090907,645.4545454545454,444.0,342.75092936802974,239.6123915643,308.9605734767025,354.1218637992832,388.02816901408454,441.63822525597266,331.7567567567568,311.40939597315435
b0357,175.0,198.94736842105263,179.8076923076923,,174.0,,221.71945701357467,,167.82608695652175,,183.0,171.66666666666669,,212.0,157.0,,261.4173228346457,216.27906976744185,263.3587786259542,,282.57575757575756,209.0909090909091,181.0,186.61710037174723,,222.22222222222223,315.4121863799283,257.0422535211268,374.74402730375425,193.91891891891893,302.6845637583893
b0360,,3.1578947368421053,17.307692307692307,,,,8.144796380090497,,14.782608695652176,,,25.0,,23.2,,,12.598425196850393,15.503875968992247,27.48091603053435,,9.848484848484848,,,8.178438661710038,,,17.921146953405017,23.943661971830988,15.699658703071671,,10.06711409395973
b0365,,5.2631578947368425,3.846153846153846,,,,2.7149321266968327,,2.608695652173913,,,2.5,,5.6,,,3.149606299212598,3.1007751937984493,3.8167938931297707,,4.545454545454545,2.2727272727272725,,3.717472118959108,,3.5842293906810037,2.867383512544803,3.5211267605633805,166.55290102389077,4.72972972972973,6.7114093959731544
b0368,,0.0,0.0,,,,0.0,,0.8695652173913044,,,0.8333333333333334,,1.6,,,0.0,0.7751937984496123,1.5267175572519083,,0.0,,,0.0,,,0.0,1.4084507042253522,0.0,,0.0
b0369,1263.0,233.6842105263158,247.1153846153846,394.55664678019997,1548.0,414.1100391493,308.5972850678733,446.54486589379997,285.21739130434787,401.06843820309996,1261.0,224.16666666666669,394.00756390059996,301.6,855.0,368.37137280839994,280.31496062992125,269.7674418604651,335.1145038167939,391.14382718480005,284.09090909090907,265.1515151515151,1572.0,251.3011152416357,386.3918147467,358.42293906810033,341.21863799283153,309.85915492957747,449.82935153583617,269.5945945945946,311.40939597315435
b0376,,46.31578947368421,31.73076923076923,,,,18.099547511312217,,22.608695652173914,,,31.666666666666668,,9.6,,,23.62204724409449,20.155038759689923,29.770992366412212,,18.18181818181818,,,17.843866171003718,,,17.921146953405017,25.35211267605634,26.621160409556314,,28.859060402684563
b0377,,3.1578947368421053,3.846153846153846,,,,3.6199095022624435,,1.7391304347826089,,,3.3333333333333335,,4.8,,,3.149606299212598,3.875968992248062,3.0534351145038165,,4.545454545454545,3.0303030303030303,,2.9739776951672865,,5.017921146953405,5.017921146953405,2.8169014084507045,5.46075085324232,6.756756756756757,8.053691275167786
b0378,,0.0,0.0,,,,0.9049773755656109,,0.0,,,0.0,,0.8,,,0.7874015748031495,0.0,1.5267175572519083,,2.2727272727272725,0.0,,0.0,,0.7168458781362007,0.7168458781362007,0.7042253521126761,0.68259385665529,0.0,2.0134228187919465
b0381,514.0,35.78947368421053,37.5,84.425871516,19.0,88.63519645790001,56.10859728506787,90.63994728040001,84.34782608695653,100.60846266520001,26.0,50.0,119.40698854290001,90.4,940.0,116.1912061802,70.07874015748031,75.96899224806201,83.20610687022901,153.0862361224,68.93939393939394,62.12121212121212,38.0,61.710037174721194,150.5559804175,175.62724014336916,213.6200716845878,98.59154929577466,153.58361774744026,87.83783783783784,122.81879194630872
b0382,2292.0,2771.5789473684213,3036.5384615384614,1479.4500125285,2011.0,1281.2884549479,1561.0859728506787,1221.6845735208,2201.739130434783,959.3107876419,1789.0,2865.8333333333335,1049.3489684956,2612.8,1412.0,1079.887124102,2372.4409448818897,2267.4418604651164,2329.770992366412,911.0119252062,2161.3636363636365,2603.7878787878785,,2550.9293680297396,702.6693491044999,2262.3655913978496,2371.326164874552,1333.8028169014085,1713.9931740614334,1406.7567567567569,2101.3422818791946
b0384,275.0,60.0,55.76923076923077,,,669.7492659535,46.15384615384615,757.3412736496001,25.217391304347828,431.8841112091,,37.5,601.8475203649,14.4,,403.236972966,17.322834645669293,11.627906976744185,20.610687022900763,,17.424242424242422,12.121212121212121,,31.226765799256505,334.3796328523,12.903225806451612,94.6236559139785,28.87323943661972,60.06825938566553,12.837837837837839,26.174496644295303
b0386,1242.0,822.1052631578948,685.5769230769231,1063.3170392811,970.0,1085.0676627185,605.4298642533937,966.4049907413,406.0869565217392,963.4814495969,714.0,590.0,877.2286435565,321.6,637.0,810.4084741832,433.8582677165354,311.62790697674416,404.5801526717557,765.4766455957001,340.9090909090909,284.8484848484848,609.0,528.6245353159851,730.8078728688,389.9641577060932,517.5627240143369,386.6197183098592,395.22184300341297,247.97297297297297,442.9530201342282
b0387,,8.421052631578947,11.538461538461538,,,,7.239819004524887,,20.869565217391305,,,15.833333333333334,,21.6,,,18.89763779527559,11.627906976744185,23.66412213740458,,25.757575757575758,12.878787878787879,,20.817843866171003,,23.655913978494624,39.42652329749104,34.50704225352113,31.399317406143343,16.216216216216218,18.120805369127517
b0388,252.0,194.73684210526318,271.15384615384613,,304.0,,236.19909502262445,,351.304347826087,,326.0,340.83333333333337,,456.8,274.0,,329.1338582677165,324.031007751938,400.76335877862596,100.4671152099,271.2121212121212,242.4242424242424,238.0,331.5985130111524,,220.7885304659498,312.5448028673835,478.87323943661977,328.3276450511945,293.2432432432432,353.02013422818794
b0389,1320.0,402.10526315789474,335.57692307692304,,,,735.7466063348417,,249.56521739130437,,,265.0,,230.4,,,342.5196850393701,341.86046511627904,442.7480916030534,,368.93939393939394,430.30303030303025,680.0,195.53903345724908,,236.55913978494624,835.84229390681,248.59154929577466,637.5426621160409,215.54054054054055,230.2013422818792
